rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
2656,MED:27409175,27409175,PMC5239492,10.18632/oncotarget.10491,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Induction of HOXA9 expression in three-dimensional organotypic culture of the Claudin-low breast cancer cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
2657,MED:27445263,27445263,,10.1016/j.humpath.2016.07.002,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A dual prognostic role for the TGFβ receptors in human breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2658,MED:27451066,27451066,,10.1016/j.gyobfe.2016.06.014,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,[Non-metastatic triple-negative breast cancer in 2016: Definitions and management].,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2659,MED:27460922,27460922,PMC4962416,10.1186/s12885-016-2575-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Atypical ubiquitin ligase RNF31: the nuclear factor modulator in breast cancer progression.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2660,MED:27461138,27461138,,10.1016/j.phrs.2016.07.023,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Novel targets for paclitaxel nano formulations: Hopes and hypes in triple negative breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2661,MED:27478380,27478380,PMC4961053,10.4137/bcbcr.s33163,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Relevance of Pathological Complete Response after Neoadjuvant Therapy for Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
2662,MED:27485121,27485121,PMC5009810,10.15252/emmm.201606198,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,LIMT is a novel metastasis inhibiting lncRNA suppressed by EGF and downregulated in aggressive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2663,MED:27488523,27488523,PMC5026589,10.1158/0008-5472.can-15-3307,context,unclear,moderate,,true,Exercise and Prognosis on the Basis of Clinicopathologic and Molecular Features in Early-Stage Breast Cancer: The LACE and Pathways Studies.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method|outcome_or_treatment_in_title,false
2664,MED:27499923,27499923,PMC4958735,10.1002/cjp2.42,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High-throughput automated scoring of Ki67 in breast cancer tissue microarrays from the Breast Cancer Association Consortium.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2665,MED:27547031,27547031,PMC4986714,10.4137/tog.s39410,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Role of Genomic Profiling in Advanced Breast Cancer: The Two Faces of Janus.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2666,MED:27557300,27557300,,10.1056/nejmoa1602253,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,70-Gene Signature as an Aid to Treatment Decisions in Early-Stage Breast Cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
2667,MED:27558625,27558625,,10.1007/s10549-016-3950-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,St Gallen 2015 subtyping of luminal breast cancers: impact of different Ki67-based proliferation assessment methods.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2668,MED:27568021,27568021,,10.1007/s10549-016-3949-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genomic profiling of breast cancer in African-American women using MammaPrint.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2669,MED:27570650,27570650,PMC5001766,,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Breast Cancer Prognostics Using Multi-Omics Data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2670,MED:27580659,27580659,PMC5010091,10.1530/erc-16-0037,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Brachyury, a vaccine target, is overexpressed in triple-negative breast cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2671,MED:27588951,27588951,PMC5010247,10.1371/journal.pgen.1006279,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Gain- and Loss-of-Function Mutations in the Breast Cancer Gene GATA3 Result in Differential Drug Sensitivity.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2672,MED:27604655,27604655,PMC5015082,10.1038/srep33035,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Statins affect ETS1-overexpressing triple-negative breast cancer cells by restoring DUSP4 deficiency.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
2673,MED:27617288,27617288,PMC5010371,10.1126/sciadv.1600220,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Portraying breast cancers with long noncoding RNAs.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method,false
2674,MED:27631501,27631501,PMC5025248,10.1371/journal.pone.0162622,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Profiling of Small Nucleolar RNAs by Next Generation Sequencing: Potential New Players for Breast Cancer Prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
2675,MED:27634334,27634334,PMC5025597,10.1186/s13059-016-1042-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,DNA replication stress mediates APOBEC3 family mutagenesis in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2676,MED:27634900,27634900,PMC5356595,10.18632/oncotarget.11998,context,unclear,moderate,,true,Comprehensive landscape of subtype-specific coding and non-coding RNA transcripts in breast cancer.,"The abstract contains relevant classifier and reliability signals, but direct eligibility is not unambiguous from deterministic rules.",domain_in_record|strong_method_in_record|classifier_method,false
2677,MED:27650498,27650498,PMC5095428,10.1074/jbc.m116.738666,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bromodomain and Extraterminal Protein Inhibition Blocks Growth of Triple-negative Breast Cancers through the Suppression of Aurora Kinases.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
2678,MED:27657126,27657126,PMC5037565,10.3390/nu8090581,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The Anti-Cancer Effect of Polyphenols against Breast Cancer and Cancer Stem Cells: Molecular Mechanisms.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
