rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
1207,MED:21965309,21965309,PMC4684941,10.3233/bd-2010-0319,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Epidemiology of triple negative breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1208,PMC:PMC2905281,,PMC2905281,10.1038/sj.bjc.6605681,context,unclear,low,,false,Breast cancer in the post-genomic era,No abstract is available; founder title-level adjudication is required.,,false
1209,MED:18327637,18327637,,10.1007/s10549-008-9952-1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Patho-biological aspects of basal-like breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1210,MED:18373191,18373191,,10.1007/s10549-008-9982-8,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular signatures suggest a major role for stromal cells in development of invasive breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1211,MED:18752049,18752049,,10.1007/s12253-008-9089-x,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Expression of tight junction protein claudin-4 in basal-like breast carcinomas.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1212,MED:18787018,18787018,PMC2630894,10.1210/en.2008-0984,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Argonaute-2 expression is regulated by epidermal growth factor receptor and mitogen-activated protein kinase signaling and correlates with a transformed phenotype in breast cancer cells.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record,false
1213,MED:18815879,18815879,,10.1007/s10549-008-0197-9,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Metaplastic breast carcinomas are basal-like breast cancers: a genomic profiling analysis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1214,MED:18848465,18848465,,10.1016/j.critrevonc.2008.09.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Microarray methods to identify factors determining breast cancer progression: potentials, limitations, and challenges.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1215,MED:19043454,19043454,PMC2636852,10.1038/onc.2008.430,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,In vitro and in vivo analysis of B-Myb in basal-like breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1216,MED:19058218,19058218,,10.1002/ijc.24055,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,How different are luminal A and basal breast cancers?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1217,MED:19089743,19089743,,10.1080/00313020802563536,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The role of molecular analysis in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1218,MED:19122658,19122658,,10.1038/nm.1908,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A stroma-related gene signature predicts resistance to neoadjuvant chemotherapy in breast cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1219,MED:19147748,19147748,,10.1158/1078-0432.ccr-08-1791,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular characterization of breast cancer with high-resolution oligonucleotide comparative genomic hybridization array.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1220,MED:19169812,19169812,,10.1007/s10549-008-0296-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,A high-resolution integrated analysis of genetic and expression profiles of breast cancer cell lines.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1221,MED:19174421,19174421,,10.1136/jcp.2008.060376,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Bioinformatics and breast cancer: what can high-throughput genomic approaches actually tell us?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1222,MED:19188147,19188147,PMC2987696,10.1158/1078-0432.ccr-08-1283,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The macrophage colony-stimulating factor 1 response signature in breast carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
1223,MED:19191098,19191098,,10.1080/07357900802574710,context,unclear,low,,false,Development and validation of gene expression profile signatures in early-stage breast cancer.,No abstract is available; founder title-level adjudication is required.,classifier_method,false
1224,MED:19228622,19228622,,10.1056/nejmra0801289,context,unclear,low,,false,Gene-expression signatures in breast cancer.,No abstract is available; founder title-level adjudication is required.,,false
1225,MED:19308665,19308665,PMC2717389,10.1007/s10585-009-9254-y,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Prediction of breast cancer metastasis by genomic profiling: where do we stand?,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1226,MED:19318481,19318481,,10.1158/1078-0432.ccr-08-2132,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Triple-negative breast cancer: distinguishing between basal and nonbasal subtypes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1227,MED:19318498,19318498,,10.1158/1078-0432.ccr-08-1878,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Tiling path genomic profiling of grade 3 invasive ductal breast cancers.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
1228,MED:19332727,19332727,,10.1200/jco.2008.19.2567,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,"Phase III trial evaluating the addition of paclitaxel to doxorubicin followed by cyclophosphamide, methotrexate, and fluorouracil, as adjuvant or primary systemic therapy: European Cooperative Trial in Operable Breast Cancer.","The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
1229,MED:19344493,19344493,PMC2688941,10.1186/bcr2236,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,The breast cancer somatic 'muta-ome': tackling the complexity.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
