rank,record_key,pmid,pmcid,doi,priority_tier,recommendation,confidence,exclusion_reason,abstract_available,title,rationale,matched_signals,founder_decision_recorded
370,MED:37980571,37980571,PMC10750269,10.1016/j.celrep.2023.113446,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Genome-wide profiling of transcription factor activity in primary liver cancer using single-cell ATAC sequencing.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
371,PPR:PPR696471,,,10.21203/rs.3.rs-3182826/v1,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multi-omics comprehensive analysis of renal clear cell carcinoma to distinguish subtypes with different molecular characterizations and therapeutic strategies,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
372,MED:34862763,34862763,PMC8817076,10.1002/cam4.4472,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Association of PTPRT mutations with immune checkpoint inhibitors response and outcome in melanoma and non-small cell lung cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",outcome_or_treatment_in_title,false
373,MED:35046414,35046414,PMC8770643,10.1038/s41467-022-28020-5,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Advances in mixed cell deconvolution enable quantification of cell types in spatial transcriptomic data.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
374,MED:35298530,35298530,PMC8929612,10.1371/journal.pone.0265441,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Formalin-Fixed Paraffin-Embedded (FFPE) samples are not a beneficial replacement for frozen tissues in fetal membrane microbiota research.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
375,MED:35449454,35449454,PMC9296664,10.1038/s41416-022-01799-2,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Non-muscle-invasive micropapillary bladder cancer has a distinct lncRNA profile associated with unfavorable prognosis.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",domain_in_record|classifier_method|outcome_or_treatment_in_title,false
376,MED:35459430,35459430,,10.1080/14737140.2022.2070154,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Progress in the development of tissue-based biomarkers for urothelial cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
377,MED:35550144,35550144,PMC9329208,10.1053/j.gastro.2022.05.007,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,NOTCH-YAP1/TEAD-DNMT1 Axis Drives Hepatocyte Reprogramming Into Intrahepatic Cholangiocarcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
378,MED:35631431,35631431,PMC9144862,10.3390/ph15050605,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of Immune Subtypes of Esophageal Adenocarcinoma to Predict Prognosis and Immunotherapy Response.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
379,MED:35662721,35662721,PMC9158467,10.3389/fphar.2022.907433,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Title: Multi-Omics and Immune Landscape of Proliferative LncRNA Signatures: Implications for Risk Stratification and Immunotherapy in Hepatocellular Carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
380,MED:35687572,35687572,PMC9187062,10.1371/journal.pone.0269554,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification of four serum miRNAs as potential markers to screen for thirteen cancer types.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
381,MED:35721082,35721082,PMC9204058,10.3389/fmed.2022.894338,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Multi-Omics Integrative Analysis of Lung Adenocarcinoma: An <i>in silico</i> Profiling for Precise Medicine.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
382,MED:35731873,35731873,PMC9216519,10.1126/sciadv.abn5683,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Liver cancer heterogeneity modeled by in situ genome editing of hepatocytes.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
383,MED:35731891,35731891,PMC9236162,10.1126/scitranslmed.abo4474,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Molecular signatures of long-term hepatocellular carcinoma risk in nonalcoholic fatty liver disease.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
384,MED:35768509,35768509,,10.1038/s41586-022-04888-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,GREM1 is required to maintain cellular heterogeneity in pancreatic cancer.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
385,MED:35801591,35801591,PMC9310532,10.1172/jci.insight.159254,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Hepatocellular carcinoma chemoprevention by targeting the angiotensin-converting enzyme and EGFR transactivation.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
386,MED:35918352,35918352,PMC9345903,10.1038/s41598-022-16657-7,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Exploring synthetic lethal network for the precision treatment of clear cell renal cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
387,MED:35919459,35919459,PMC9310078,10.1016/j.omto.2022.07.001,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Comprehensive characterization of enhancer RNA in hepatocellular carcinoma reveals three immune subtypes with implications for immunotherapy.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",strong_method_in_record|classifier_method,false
388,MED:35927986,35927986,PMC9343809,10.3389/fcell.2022.936168,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,High enhancer activity is an epigenetic feature of HPV negative atypical head and neck squamous cell carcinoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method,false
389,MED:35984199,35984199,PMC9387993,10.1097/md.0000000000029705,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Identification and validation of miR-509-5p as a prognosticator for favorable survival in osteosarcoma.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",classifier_method|outcome_or_treatment_in_title,false
390,MED:35992810,35992810,PMC9389457,10.3389/fonc.2022.918900,context,exclude,moderate,no_relevant_discordance_stability_or_classifier_method,true,Next-Generation Pathology Using Multiplexed Immunohistochemistry: Mapping Tissue Architecture at Single-Cell Level.,"The title and abstract do not jointly establish a qualifying single-sample classifier reliability, uncertainty, preprocessing, or transport method.",,false
